时间	代码	名称	评级	标题
2025-03-04	000568	泸州老窖	买入	机制创新，精耕突破
2025-03-04	688041	海光信息	买入	业绩高速增长，国产化浪潮下迎发展黄金期
2025-03-04	002315	焦点科技	买入	2024年年报业绩点评：卖家回款加速提升，AI新产品未来空间广阔
2025-03-04	002615	哈尔斯	买入	客户合作多点开花，海外产能有望扩大订单优势
2025-03-04	688110	东芯股份	买入	MCP受益端侧AI
2025-03-04	603697	有友食品	增持	公司首次覆盖报告：主动创新寻求新增长，业绩成长拐点可期
2025-03-04	000685	中山公用	增持	攻守兼备的珠三角公用事业平台，长期破净估值有望修复
2025-03-04	603565	中谷物流	增持	行业低谷彰显盈利韧性，高分红具备较强吸引力
2025-03-03	688525	佰维存储	增持	公司动态研究报告：存储封测技术国内领先，AI眼镜存储领航未来
2025-03-03	688349	三一重能	买入	2024年业绩快报点评：业绩符合预期，订单创新高
2025-03-03	002579	中京电子	增持	经营拐点或现，产能爬坡带动趋势向上
2025-03-03	300009	安科生物	买入	多领域布局，医药前沿创新企业持续耕耘
2025-03-03	003010	若羽臣	增持	深度报告：发力自有品牌，代运营龙头再启航
2025-03-03	688722	同益中	增持	第四季度归母净利润同比+130%，收购超美斯完善纤维布局
2025-03-03	688488	艾迪药业	买入	公司信息更新报告：2024年公司收入稳健增长，抗艾新药持续放量
2025-03-03	301396	宏景科技	买入	算力服务新秀，乘AI基建之风
2025-03-03	605376	博迁新材	买入	从国产MLCC镍粉龙头到光伏铜代银先锋
2025-03-03	688618	三旺通信	增持	深耕工业通信铸就品牌企业，迎来电网投资加大发展风口
2025-03-03	002557	洽洽食品	买入	利润短期承压，期待品类渠道拓展成果
2025-03-03	688234	天岳先进	买入	碳化硅龙一卡位AR眼镜核心环节
2025-03-03	603124	江南新材		新股覆盖研究：江南新材
2025-03-03	002315	焦点科技	增持	2024年报业绩点评报告：跨境电商主业稳健增长，AI应用持续创新升级
2025-03-03	002615	哈尔斯	买入	加强核心客户绑定
2025-03-03	300492	华图山鼎	买入	深度报告：战略转型职业教育，华丽蜕变“公考”龙头
2025-03-03	688100	威胜信息	买入	2024年年报点评：24年业绩符合预期，海外业务打造第二增长曲线
2025-03-03	001979	招商蛇口	买入	公司信息更新报告：销售表现维持稳定，计提减值拖累业绩
2025-03-03	600809	山西汾酒	买入	大单品势稳力强，越山海继往开来
2025-03-03	000063	中兴通讯	买入	运营商业务承压，拥抱AI深化“连接+算力”，智算+端侧拓展布局值得期待
2025-03-03	688293	奥浦迈	买入	公司信息更新报告：培养基业务维持高增长，外延并购完善服务能力
2025-03-03	000425	徐工机械	增持	国企改革提升竞争力，出海、新兴板块打开新成长空间
2025-03-03	600861	北京人力	买入	拟4.4亿转让黄寺公司 聚焦人力资源主业
2025-03-03	002847	盐津铺子	买入	泰国子公司拟设立，海外布局又下一城
2025-03-03	002139	拓邦股份	买入	营收破百亿，净利润快速增长，AI及机器人浪潮下迎来更多机遇
2025-03-03	001206	依依股份	买入	拟柬埔寨投资建厂积极全球化
2025-03-03	002507	涪陵榨菜	买入	Q4业绩略低于预期，成本红利仍可期
2025-03-03	688271	联影医疗	增持	24Q4环比已有恢复，继续看好2025年的业绩恢复
2025-03-03	000875	吉电股份	买入	国电投绿色氢基能源平台，绿电绿氢协同发展
2025-03-03	002271	东方雨虹	买入	2024年报点评：渠道优化效果显现，现金流改善明显
2025-03-03	300791	仙乐健康	买入	DeepSeek提升研发效率，抢先布局抗衰研究
2025-03-03	300662	科锐国际	买入	招聘市场结构性复苏 技术赋能行业生态
2025-03-03	834599	同力股份	买入	公司简评报告：“新能源+无人车+大型化”带动全年利润高增
2025-03-03	688472	阿特斯	买入	2024年业绩快报点评：组件平衡量利，储能持续双高
2025-03-03	688041	海光信息	买入	公司信息更新报告：经营效率提升，存货和合同负债印证下游高景气
2025-03-03	688358	祥生医疗	买入	祥生医疗点评报告：横向拓展革新超声应用边界，SonoAI赋能强化纵深
2025-03-03	688235	百济神州	买入	2025年收入指引强于市场预期，重申GAA POP盈利指引
2025-03-03	832978	开特股份	买入	公司事件点评报告：收入和盈利均超预期，成长飞轮加速得到确认，机器人打开成长天花板
2025-03-03	600535	天士力	买入	研发销售能力皆优的心脑血管中药龙头
2025-03-03	300633	开立医疗	增持	深度报告：“硬核”创新频出，多元化战略成型
2025-03-03	603009	北特科技	增持	规模效应助推盈利能力提升，布局丝杠打开成长空间
2025-03-03	603019	中科曙光	买入	公司信息更新报告：国产AI基础设施领军，经营韧性十足
2025-03-02	688076	诺泰生物	买入	2024年业绩快报点评：业绩符合预期，持续巩固国内多肽行业领军者地位
2025-03-02	002078	太阳纸业	买入	盈利或持续向上
2025-03-02	688089	嘉必优	买入	公司信息更新报告：国际、国内双驱动，资产重组有望打开新空间
2025-03-02	000066	中国长城	买入	公司事件点评：DeepSeek一体机的“国家队”
2025-03-02	002615	哈尔斯		哈尔斯：深度绑定核心客户，25年增长乐观
2025-03-02	000063	中兴通讯	买入	2024年年报点评：运营商网络业务承压，算力+终端第二曲线发力
2025-03-02	838171	邦德股份	买入	北交所信息更新：苏州项目稳步推进中，2024年归母净利润同比+3%
2025-03-02	603009	北特科技		全年业绩高增长，机器人丝杠开辟第二引擎
2025-03-02	001309	德明利	买入	公告点评：布局企业级存储业务，成长+周期共振
2025-03-02	838971	天马新材	增持	北交所信息更新：公司Low-α射线球形氧化铝高壁垒，2024归母净利润预告+221%
2025-03-02	688082	盛美上海	增持	2024年报点评：2024年业绩高增，看好公司平台化产品放量
2025-03-02	835892	中科美菱	增持	北交所信息更新：加快新品研发和现有产品迭代升级，2024年归母净利润增长12%
2025-03-02	605376	博迁新材	增持	点评报告：高端MLCC镍粉放量，光伏无银化加速推进
2025-03-02	920060	万源通	买入	深耕PCB行业，扩增产能拓新程
2025-03-02	688486	龙迅股份	买入	营收维持高增长，静待汽车电子新品突破
2025-03-02	002003	伟星股份	买入	公司信息更新报告：业绩快报符合预期，费用计提改变导致Q4利润高增
2025-03-02	688337	普源精电	增持	2024年业绩快报点评：Q4营收同比+22%，解决方案贡献明显
2025-03-02	301501	恒鑫生活		新股覆盖研究：恒鑫生活
2025-03-02	688068	热景生物	增持	创新管线丰富，心衰大品种未来可期
2025-03-02	870976	视声智能	增持	北交所信息更新：KNX安全协议产品数量位居中国第一，2024年归母净利润同比增长21%
2025-03-02	300547	川环科技	增持	公司动态研究报告：汽车管路龙头，数据中心液冷业务蓄势待发
2025-03-02	601636	旗滨集团	买入	光伏玻璃，迎头赶上
2025-03-02	688411	海博思创	买入	2024年业绩快报点评：国内高毛利高市占率，25年海外迎来大突破
2025-03-02	688258	卓易信息	买入	公司深度报告：从“根”技术迈向AI编程星辰大海
2025-03-02	839273	一致魔芋	买入	北交所信息更新：休闲食品需求放量+魔芋粉量价齐升，2024年归母净利润同比增64%
2025-03-02	002594	比亚迪	买入	系列点评二十一：出海再创新高 智驾平权加速
2025-03-02	688606	奥泰生物	买入	2024业绩快报点评：小而美POCT龙头，业绩持续超预期
2025-03-02	603233	大参林	买入	2025年利润有望加速释放，看好戴维斯双击机会
2025-03-02	300842	帝科股份	买入	2024年年报点评：N型银浆龙头，高铜浆料有望加速量产
2025-03-02	301397	溯联股份	买入	公司动态研究报告：汽车尼龙管路龙头，积极拓展数据中心业务
2025-03-02	688111	金山办公	买入	公司信息更新报告：业绩超预期，携手Deepseek开启认知智能新范式
2025-03-02	603087	甘李药业	买入	集采续约量价齐升，胰岛素出海进度领跑行业
2025-03-02	603369	今世缘	买入	公司动态研究报告：省内精耕攀顶向上培育，省外攻城拔寨聚焦扩张
2025-03-02	300316	晶盛机电	买入	碳化硅新应用场景打开，与浙大系AR眼镜企业达成战略合作
2025-03-02	001382	新亚电缆		新股覆盖研究：新亚电缆
2025-03-01	300662	科锐国际	买入	24Q4归母净利同增40%，AI赋能人服实现高效匹配
2025-03-01	688486	龙迅股份	增持	24Q4营收利润创历史新高，车载SerDes进入全面市场推广
2025-02-28	689009	九号公司	买入	公司信息更新报告：2024Q4业绩处预告中枢偏上，2025年开年两轮车&割草机器人或延续亮眼表现
2025-02-28	002078	太阳纸业		业绩符合预期，浆纸同涨、盈利逐季改善
2025-02-28	688036	传音控股	买入	短周期向上趋势明确，长周期AI打开高端化路径
2025-02-28	688089	嘉必优	买入	24年预告业绩双增长，25年期待AI+合成生物
2025-02-28	605077	华康股份	增持	2024年业绩同比下滑，舟山产能有序释放
2025-02-28	688314	康拓医疗	买入	公司信息更新报告：2024年收入利润稳健增长，PEEK渗透率持续提升
2025-02-28	688533	上声电子		汽车声学持续升级，业绩稳健增长
2025-02-28	688722	同益中	买入	全年纤维和无纬布产销创新高，2024Q4盈利水平明显提升
2025-02-28	688116	天奈科技	买入	2024年业绩快报点评：Q4业绩符合预期，25年单壁碳管将贡献显著增量
2025-02-28	300918	南山智尚	买入	公司动态研究报告：新材料蓄势待发驱动未来增长
2025-02-28	688581	安杰思	买入	公司信息更新报告：2024业绩超预期，海外高增持续+国内边际改善
2025-02-28	302132	中航成飞	买入	歼击机龙头华丽上市，引领我国航空防务装备跨越发展
2025-02-28	688766	普冉股份	买入	端侧AI推动Nor容量提升，M4 MCU逐步起量
2025-02-28	831689	克莱特	增持	克莱特点评报告：研发及薪酬费用上升影响了公司的利润水平
2025-02-28	003010	若羽臣	买入	深度报告：绽家放量，斐萃初见成效，代运营企稳回升
2025-02-28	837023	芭薇股份	增持	北交所信息更新：坚持大客户+大单品战略，2024年扣非净利润同比+15%突围美妆国货浪潮
2025-02-28	002507	涪陵榨菜	买入	公司事件点评报告：业绩边际承压，推进产品与渠道结构优化
2025-02-28	300223	北京君正	买入	NPU助力定制化存储
2025-02-28	300394	天孚通信	买入	深度报告：光器件领军者，数通侧基建驱动高弹性增长
2025-02-28	830839	万通液压	增持	油气弹簧“军转民”成果颇丰，布局行星滚柱丝杠发力机器人赛道
2025-02-28	605499	东鹏饮料	买入	持续丰富产品矩阵，势能保持向好
2025-02-28	002705	新宝股份	买入	外销订单持续向好，公司利润平稳增长
2025-02-28	688677	海泰新光	买入	公司信息更新报告：2024年业绩复苏超预期，客户订单需求快速回升
2025-02-28	837242	建邦科技	买入	北交所信息更新：打造汽车电子等增量、布局海外产能建设，预计2024全年归母净利润+48.44%
2025-02-28	430418	苏轴股份	买入	全球化进程加速，具身智能轴承有望受益
2025-02-28	832982	锦波生物	增持	业绩同比高增，持续关注新品进展及海外市场拓展情况
2025-02-28	838262	太湖雪	增持	北交所信息更新：积极参与国补活动，2024年扣非净利润同比+18%
2025-02-28	688169	石头科技	买入	内销双品类高增，以旧换新作用凸显
2025-02-28	688160	步科股份	增持	公司点评：聚焦机器人1+N战略，持续拓展机器人核心部件及行业应用
2025-02-28	300972	万辰集团	买入	转型零食量贩，开启增长新纪元
2025-02-28	600801	华新水泥	买入	周期成长，筑梦全球
2025-02-28	688516	奥特维	买入	2024年业绩快报点评：Q4业绩短期承压，看好公司平台化布局带来新增长点
2025-02-28	600977	中国电影	买入	40亿现金管理激活资金效能，储备项目释放或贡献业绩弹性
2025-02-28	688698	伟创电气	买入	2024年业绩快报点评：业绩符合市场预期，机器人剑指大配套
2025-02-28	601058	赛轮轮胎	买入	携手小米SU7 Ultra，高端局彰显硬实力
2025-02-28	832522	纳科诺尔	增持	北交所信息更新：获得头部客户订单、募投调向固态电池，全年归母净利润预计同比增长32%
2025-02-28	600299	安迪苏	增持	2024年年报点评：蛋氨酸量价齐升，公司归母净利润实现修复
2025-02-27	002032	苏泊尔	买入	外销订单增长明显，公司利润平稳增长
2025-02-27	688082	盛美上海	增持	4Q24业绩创新高
2025-02-27	002891	中宠股份	买入	境外业务稳中有进，国内自主品牌值得期待
2025-02-27	688696	极米科技		极米科技——低谷期凸显韧性
2025-02-27	300622	博士眼镜	买入	拟发行可转债升级门店等，顺应行业趋势
2025-02-27	603882	金域医学	买入	国内ICL领航者，边际向好否极泰来
2025-02-27	002315	焦点科技	买入	2024业绩点评：业绩稳健增长，AI Agent打开成长空间
2025-02-27	000935	四川双马	买入	投资群核科技、傅利叶，投资能力彰显
2025-02-27	688522	纳睿雷达	增持	相控阵雷达多领域拓展，拟收购天津希格玛打造第二增长曲线
2025-02-27	002675	东诚药业	买入	24年研发投入加大，25年或迎多个重要节点
2025-02-27	002128	电投能源	增持	深度报告：蒙东褐煤龙头，煤电铝一体化增量可期
2025-02-27	002294	信立泰	买入	慢病领域龙头，高血压/心衰市场潜力可期
2025-02-27	688169	石头科技	买入	公司信息更新报告：更积极的产品和营销策略下，2024Q4收入超预期
2025-02-27	603307	扬州金泉	买入	深耕中高端户外代工，北极狐快速发展
2025-02-27	688503	聚和材料	增持	点评报告：业绩短期承压，铜浆导入加速
2025-02-27	832982	锦波生物		锦波生物——注射重组胶原蛋白龙头
2025-02-27	603983	丸美生物	增持	投资企业获批国内首张羟基磷酸钙微球医美三类证，“双美融合”战略持续深化
2025-02-27	836208	青矩技术	买入	北交所信息更新：化债提供未来新机遇&全咨业务加速发展，2024年度营收+2.29%
2025-02-27	831152	昆工科技	增持	北交所首次覆盖报告：铅炭储能技术突破双线市场海外户储订单增长+国内IDC蓝海卡位
2025-02-27	603737	三棵树	增持	深度报告：中国涂料第一品牌，业绩有望重返快速增长轨道
2025-02-27	688036	传音控股	买入	海外市场持续开拓，期待AI赋能加速
2025-02-27	600048	保利发展	增持	估值提升计划发布，多维释放价值重塑动能
2025-02-27	600988	赤峰黄金	增持	乘势而上，优质黄金矿企持续进阶
2025-02-27	688089	嘉必优	买入	Q4业绩优异，关注收购进展
2025-02-27	600184	光电股份	买入	客户计划推后影响业绩，军品拐点和民品放量有望到来
2025-02-27	688772	珠海冠宇	买入	2024年业绩快报点评：Q4业绩符合预期，AI有望开启新周期
2025-02-27	300498	温氏股份	增持	2024年业绩快报点评：2024年盈利强势兑现，现金流有望持续改善
2025-02-27	003006	百亚股份	买入	全渠道捷报频传，期待38表现
2025-02-27	688157	松井股份	买入	公司事件点评报告：双擎驱动全年业绩亮眼，PVD技术拓展新增长极
2025-02-27	603288	海天味业	买入	深度报告：夯实根基，借势而上
2025-02-27	603193	润本股份	买入	产品矩阵进一步丰富，持续看好公司成长潜力
2025-02-27	300677	英科医疗	买入	公司深度报告：全球丁腈手套龙头，精益成本管理&海外建厂扩产筑建强大护城河
2025-02-27	603665	康隆达	买入	公司近况更新：越南工厂顺利投产，期待25年轻装上阵
2025-02-27	301335	天元宠物	增持	深度报告：国内宠物行业先行者之一 持续提升内力
2025-02-27	300454	深信服	增持	全年业绩符合预期，AI算力布局全面升级
2025-02-27	688475	萤石网络	买入	AI+云平台双轮驱动，全屋智能硬件加速落地
2025-02-27	300662	科锐国际	买入	业绩快报点评：基本面环比持续改善，AI赋能可期
2025-02-27	002461	珠江啤酒	买入	高档啤酒销量增加，公司Q4扭亏为盈
2025-02-27	603151	邦基科技	买入	公司动态研究报告：25年行业量价齐升Q1业绩即兑现，邦基未来3年销量有望翻倍式增长
2025-02-27	002003	伟星股份	买入	国际化战略加速发展
2025-02-27	603369	今世缘	买入	聚力提升，驭势而上
2025-02-27	603535	嘉诚国际	买入	2024年年报点评：“出海四小龙”服务商，高标仓启用促业绩高增
2025-02-27	002078	太阳纸业	买入	Q4业绩底部确立，25年趋势向上
2025-02-26	688408	中信博	买入	2024年业绩快报点评：业绩同比高增，跟踪支架在手订单充足
2025-02-26	688553	汇宇制药	买入	公司首次覆盖报告：聚焦肿瘤领域，出海+创新驱动新增长
2025-02-26	688677	海泰新光	买入	2024年业绩快报点评：业绩符合预期，期待25年逐步恢复
2025-02-26	600535	天士力	买入	公司信息更新报告：管线创新稳步推进，中药研发龙头地位持续巩固
2025-02-26	301058	中粮科工	买入	粮仓赛道领军者，“农业新质生产力”有望贡献新成长性
2025-02-26	688256	寒武纪	买入	寒武破晓，算力腾飞
2025-02-26	600398	海澜之家	增持	大众男装龙头，打造京东奥莱新物种
2025-02-26	688226	威腾电气	买入	2024年业绩快报点评：业绩短期承压，有望受益于算力需求提升
2025-02-26	002223	鱼跃医疗	买入	公司深度报告：“产品+营销”双轮驱动，塑造家用医疗器械领先品牌
2025-02-26	002332	仙琚制药	买入	首次覆盖报告：甾体激素一体化龙头，集采风险出清重塑稳健增长趋势
2025-02-26	688469	芯联集成		芯联集成 市场占位优秀的特色芯片代工厂
2025-02-26	688696	极米科技	买入	投影龙头再启航，稳存量扩增量逐步兑现
2025-02-26	601369	陕鼓动力	买入	高股息透平风机巨头，气体储能并进
2025-02-26	002847	盐津铺子	买入	公司事件点评报告：建设泰国生产基地，释放海外业务势能
2025-02-26	300274	阳光电源	买入	发布25年股权激励草案，光储龙头蓄力前行
2025-02-26	300223	北京君正	买入	公司动态研究报告：“计算+存储+模拟”产品布局，核心竞争力持续增强
2025-02-26	603733	仙鹤股份	买入	盈利回暖，广西&湖北基地贡献增量
2025-02-26	601336	新华保险	买入	资产端高弹性的寿险标的
2025-02-26	603309	维力医疗	买入	国产医用导管翘楚，多点布局拓宽海内外市场
2025-02-26	002415	海康威视	买入	2024年度业绩快报点评：营收实现平稳增长，持续发力AI领域
2025-02-26	603728	鸣志电器	增持	深耕汽车精密零部件，进军直线滚动产业打造成长新曲线
2025-02-26	300680	隆盛科技	买入	公司深度研究报告：EGR&马达铁芯双龙头，机器人&商业航天高潜力
2025-02-26	002557	洽洽食品	买入	公司事件点评报告：利润边际承压，海外市场持续突破
2025-02-26	688606	奥泰生物	买入	公司信息更新报告：2024年利润超预告上限，公司成长逻辑持续兑现
2025-02-26	002648	卫星化学	增持	业绩超预期，看好产能持续释放
2025-02-26	600761	安徽合力	增持	引领电动化、国际化，智慧物流打开新成长空间
2025-02-26	002674	兴业科技	买入	加强越南产能布局
2025-02-26	300033	同花顺	增持	市场回暖带动业绩靓丽增长，持续提升AI产品力
2025-02-25	600094	大名城	买入	国内算力基建加快，大名城算力业务有望加速
2025-02-25	688617	惠泰医疗	买入	2024年业绩快报点评：业绩符合预期，期待25年房颤新品放量
2025-02-25	601138	工业富联	买入	工业富联：AI相关收入成长显著，公司正处发展黄金期
2025-02-25	688271	联影医疗	买入	拥抱AI，与联影智能深入协同
2025-02-25	688012	中微公司	买入	中微公司首次覆盖：国产刻蚀设备领军者，内生外延打通多元产品布局
2025-02-25	688696	极米科技	买入	极米科技2024Q4快报点评：拐点落地，盈利修复进程超预期
2025-02-25	300803	指南针	买入	公司首次覆盖报告：金融信息服务龙头，证券与基金牌照开启成长空间
2025-02-25	300454	深信服	增持	四季度收入维持正增长，大模型本地化带动AICP业务成长
2025-02-25	601008	连云港	增持	展望2025年，抓住机遇期，打造“四轮”驱动战略
2025-02-25	835438	戈碧迦	增持	北交所信息更新：计划新增购置4条生产线，2024年实现归母净利润7081万元
2025-02-25	002749	国光股份	买入	事件点评：“一号文件”首提农业新质生产力，植调剂增产应用大有可为
2025-02-25	832982	锦波生物	买入	2024年业绩快报点评：业绩贴近预告上限，高质增长有望延续
2025-02-25	688138	清溢光电	买入	国产替代正当时，掩模版龙头空间广阔
2025-02-25	300033	同花顺	买入	受益于交易活跃，AI功能持续拓展
2025-02-25	600732	爱旭股份	买入	BC破晓时分，龙头领航新程
2025-02-25	600750	江中药业	买入	公司首次覆盖报告：胃肠用药领导者，“高股息+股权激励”彰显发展信心
2025-02-25	688029	南微医学	买入	海外渠道覆盖进一步扩大，泰国产能建设顺利推进
2025-02-25	300054	鼎龙股份	买入	冉冉升起的半导体材料平台公司
2025-02-25	600535	天士力		业绩平稳运行，研发管线进入收获期
2025-02-25	300014	亿纬锂能	买入	亿纬锂能深度报告：底部逆势扩张彰显宏图，优质资产估值有望重塑
2025-02-25	605089	味知香	买入	积极拓展渠道客户，期待经营改善
2025-02-25	603728	鸣志电器	增持	深耕空心杯电机业务，人形机器人业务进度领先
2025-02-25	688041	海光信息	买入	公司信息更新报告：业绩持续高增长，期待DCU取得更大突破
2025-02-25	600039	四川路桥	买入	“基建川军”，开发大西部，蓬勃备出海
2025-02-25	000422	湖北宜化	买入	提升回报夯实股东信心，资产重组强化产业协同优势
2025-02-25	001286	陕西能源	买入	公司首次覆盖报告：高度煤电一体化布局，煤炭和电力比翼高成长
2025-02-25	002463	沪电股份	买入	AI PCB龙头乘东风迎高速成长
2025-02-25	600894	广日股份	买入	公司动态研究报告：电梯后市场红利加速释放，高分红与战略转型重塑估值中枢
2025-02-25	833346	威贸电子	增持	北交所信息更新：小鹏汇天飞行汽车合作项目量产在即，2024年营收预告+13.69%
2025-02-25	002497	雅化集团	买入	公司首次覆盖报告：锂业+民爆“双主业”并行，未来业绩增长可期
2025-02-25	300824	北鼎股份	增持	国内开源带动销售增长，外销厘清渠道产品继续加速
2025-02-24	600039	四川路桥	买入	分红率提高，股息率具备吸引力
2025-02-24	920116	星图测控	增持	北交所首次覆盖报告：卫星互联网浪潮下，航天测控与数字仿真的稀缺明珠
2025-02-24	301305	朗坤环境	增持	首次覆盖：国内有机固废处理领先企业，布局HMOs发展第二成长曲线
2025-02-24	002126	银轮股份	买入	全球热管理龙头，数能和机器人业务重塑成长空间
2025-02-24	688123	聚辰股份	买入	SPD5服务器PC齐发力，端侧AI赋能NorFlash走向大容量
2025-02-24	001288	运机集团	买入	技术协同+场景落地加速，智能化转型进入兑现期
2025-02-24	688376	美埃科技	增持	公司动态研究报告：半导体空气过滤设备龙头，收购捷芯隆布局洁净室墙壁和天花板系统
2025-02-24	002103	广博股份	买入	围绕IP加强创意及产品开发
2025-02-24	002497	雅化集团	买入	国内民爆+氢氧化锂龙头，锂矿自给率提升
2025-02-24	300498	温氏股份	买入	2024年盈利逾90亿元，生猪成本保持一梯队
2025-02-24	688535	华海诚科	增持	环氧封装材料龙头，并购增强竞争力
2025-02-24	301328	维峰电子	中性	推出员工持股计划，夯实发展基础
2025-02-24	688475	萤石网络	持有	开拓市场短期影响净利端表现，AI生态建立助力长期增长
2025-02-24	688220	翱捷科技		AI催生新一轮硬件繁荣，芯片业务踏浪前行
2025-02-24	001309	德明利	买入	公司动态研究报告：营收利润同比高增，加快企业级SSD产品进程
2025-02-24	688366	昊海生科	增持	医用材料龙头，医美板块驱动快速增长
2025-02-24	600755	厦门国贸	买入	大宗供应链龙头之一，多元化布局构筑护城河
2025-02-24	002050	三花智控	买入	人形元年，三花聚顶，万象可期【勘误版】
2025-02-24	300248	新开普	买入	智慧校园龙头，推动AI智能体落地
2025-02-24	830879	基康仪器	增持	智能监测传感器“小巨人”，业绩稳健扎实+注重股东回报
2025-02-23	301275	汉朔科技		新股覆盖研究：汉朔科技
2025-02-23	002965	祥鑫科技	买入	公司动态研究报告：新能源汽车及储能金属结构件主业稳健，布局人形机器人及低空产业链
2025-02-23	600104	上汽集团	买入	公司信息更新报告：与华为就智选模式深度合作，转型积极推进反转可期
2025-02-23	600039	四川路桥	买入	规划现金分红比例不低于60%，关注中长期高股息投资价值
2025-02-23	603271	永杰新材		新股覆盖研究：永杰新材
2025-02-23	601006	大秦铁路	买入	西煤东运大动脉，业绩修复预期强
2025-02-23	002966	苏州银行	买入	高股息+强业绩+低不良，区域龙头蓄势待发
2025-02-23	300433	蓝思科技	买入	Rokid深度战略合作，电子系统级厂商的一大步！
2025-02-23	688475	萤石网络	增持	公司积极拓展智能新品，营销费用有所增加
2025-02-23	833575	康乐卫士	增持	北交所信息更新：九价HPV疫苗印尼首次揭盲，设立济南康乐推进产业化
2025-02-23	301486	致尚科技	买入	公司动态研究报告：前三季度营收同比高增，光纤连接器业务快速增长
2025-02-23	605098	行动教育	买入	扎实成长，拥抱AI
2025-02-23	300133	华策影视	买入	核心主业稳健，算力布局有望开启第二增长曲线
2025-02-23	301376	致欧科技	买入	回购彰显信心，盈利弹性有望释放
2025-02-23	832982	锦波生物	买入	公司深度研究报告：专注重组胶原蛋白领域，构建起全方位产业链
2025-02-23	603583	捷昌驱动	买入	公司动态研究报告：国内线性驱动龙头企业，进军人形机器人开启二次成长
2025-02-23	002841	视源股份	增持	2024年营收同比增长11%，AI+教育创新应用加速
2025-02-23	601138	工业富联	买入	AI服务器收入高增长，看好GB200/GB300出货带动业绩成长
2025-02-23	603908	牧高笛	买入	全国首家旗舰店全新启幕，关注户外新品变化
2025-02-23	688278	特宝生物	买入	达成战略收购协议，加速创新基因疗法开发
2025-02-23	002938	鹏鼎控股	买入	1月营收增长稳健，看好16E对Q1淡季拉动
2025-02-23	300454	深信服	买入	公司信息更新报告：全面向AI升级，迎来发展新机遇
2025-02-23	301117	佳缘科技	买入	特种信息安全领军者，军工信息化与卫星互联网带来持续动能
2025-02-23	002245	蔚蓝锂芯	买入	工具电池景气向上，拓展BBU电池第二增长曲线
2025-02-23	600699	均胜电子	增持	人形机器人及汽车电子业务加速发展
2025-02-23	301479	弘景光电		新股覆盖研究：弘景光电
2025-02-23	601137	博威合金	增持	新材料受AI提振，美国光伏投产在即
2025-02-23	300491	通合科技	增持	公司事件点评报告：营收持续增长，竞争加剧导致盈利暂时承压
2025-02-23	601298	青岛港	买入	事件点评：重组改为现金收购，EPS增幅或优于原方案
2025-02-22	688235	百济神州	增持	“国际化基因”创新药企标杆，朝向BioPharma加速转型
2025-02-22	600060	海信视像	买入	全球黑电龙头，受益我国彩电崛起和政策红利
2025-02-22	688475	萤石网络	买入	萤石网络2024Q4快报点评：拥抱AI，积极向上可期
2025-02-22	600188	兖矿能源	买入	兖煤澳洲：增产降本兑现分红，储备现金赋能成长
2025-02-21	301376	致欧科技		致欧科技：底部回购股份，成长动能充沛
2025-02-21	600548	深高速	增持	公司深度报告：大湾区公路龙头，“公路+环保”双轮齐驱
2025-02-21	002659	凯文教育	买入	深度报告：国际学校“第一股”，职业教育值得期待
2025-02-21	603529	爱玛科技	买入	电动两轮车领先者，成长路径清晰可期
2025-02-21	002296	辉煌科技	增持	公司点评报告：净利润高速增长，铁路设备更新改造需求逐步释放
2025-02-21	600160	巨化股份	增持	公司点评报告：加码含氟聚合物与四代制冷剂，巩固公司龙头地位
2025-02-21	688210	统联精密	买入	双业务协同发展，持续拓展下游应用场景
2025-02-21	603605	珀莱雅	增持	龙头地位持续巩固，享国潮崛起之风
2025-02-21	688102	斯瑞新材	买入	24Q4符合预期，商业航天推动需求增长
2025-02-21	688516	奥特维	买入	获10GW+HJT 0BB串焊机升级确认，关注光伏设备存量改造机会【勘误版】
2025-02-21	688008	澜起科技	增持	中国AI算力需求大爆发，利好内存接口龙头
2025-02-21	002568	百润股份	买入	威士忌起航加速，贡献成长新动能
2025-02-21	301205	联特科技	增持	三步走战略，成长为光模块行业小巨头
2025-02-21	600111	北方稀土	增持	首次覆盖报告：立足稀土资源禀赋，上中下游协同发展
2025-02-21	688108	赛诺医疗	买入	公司首次覆盖报告：高端介入领域十余年耕耘，创新助力业绩腾飞
2025-02-21	603596	伯特利	买入	汽车制动国内龙头，聚焦底盘推进多业务协同
2025-02-21	688578	艾力斯	买入	艾弗沙开花结果，走出去引进来巩固产品生态
2025-02-21	300662	科锐国际	增持	点评报告：公司接入AI大模型，技术赋能未来可期
2025-02-21	688041	海光信息	买入	海光信息深度报告：“芯”辰大海，光启新程
2025-02-21	300578	会畅通讯	增持	盈利能力有所改善，降本增效举措显现
2025-02-21	834682	球冠电缆	增持	电线电缆小巨人，市场+产品结构优化助力公司新成长
2025-02-20	600066	宇通客车	买入	大中客车领军者，优质产品服务出海全球
2025-02-20	300893	松原股份		定点持续突破，公司稳健成长
2025-02-20	301220	亚香股份	买入	公司2025年香兰素报价再度上调，泰国基地有望明显受益
2025-02-20	001696	宗申动力	买入	首次覆盖报告：国内中小型动力领航者，低空插上腾飞之翼
2025-02-20	688258	卓易信息	买入	公司动态研究报告：并购整合+技术升级，信创与开发工具齐头并进
