时间	代码	名称	评级	标题
2025-03-25	601919	中远海控	增持	2024年报点评
2025-03-25	601899	紫金矿业	买入	24年报点评：金铜量价齐升，业绩释放优异
2025-03-25	600563	法拉电子	买入	2024年年报业绩点评：业绩稳中有升，Q4受原材料涨价毛利率略下滑
2025-03-25	601882	海天精工	增持	2024年报点评：营业收入稳中有进，产能扩张巩固龙头地位
2025-03-25	603678	火炬电子	买入	2024年报点评：拐点已至看好业绩回暖，第四期员工持股计划出炉
2025-03-25	001208	华菱线缆	买入	公司事件点评报告：拟现金收购星鑫航天，聚焦航空、航天及低空经济特种电缆和材料
2025-03-25	300788	中信出版	买入	公司动态研究报告：大众阅读龙头AI时代如何践行文化强国建设
2025-03-25	003006	百亚股份		百亚股份：舆情影响弱化，长期逻辑不改
2025-03-25	600976	健民集团		体培牛黄持续高增长，渠道改革迎来拐点
2025-03-25	300735	光弘科技	增持	收购AC公司完善汽车电子布局，全球化版图进一步拓展
2025-03-25	002318	久立特材	买入	2024年年报点评：主业利润大幅增长，高端产能持续释放
2025-03-25	601918	新集能源	买入	煤稳电增，一体化优势继续加深
2025-03-25	003000	劲仔食品	买入	劲仔食品2024年报点评：平稳收官，盈利改善
2025-03-25	688366	昊海生科	买入	2024年报点评：玻尿酸保持较快增长，眼科骨科消化集采影响
2025-03-25	688018	乐鑫科技	买入	2024年年报点评：营收、利润双高增，构筑AIoT芯片开放平台生态
2025-03-25	603588	高能环境		环保工程板块及计提减值拖累公司业绩，资源化板块盈利能力稳步提升
2025-03-25	000423	东阿阿胶	买入	2024年年报业绩点评：持续分红回馈，看好“药品+消费品”长期双轮驱动
2025-03-25	688568	中科星图	买入	收入高速增长，拓展低空产品
2025-03-25	002240	盛新锂能	增持	年报点评：锂价短期低迷不改公司中长期发展规划
2025-03-25	601686	友发集团	买入	焊管行业龙头，稳定优质分红
2025-03-25	601963	重庆银行	买入	重庆银行2024年年报业绩点评：对公贷款高增，化债利好资产质量
2025-03-25	600702	舍得酒业	中性	2024Q4经营延续承压，推动产品、区域、渠道调整
2025-03-25	600428	中远海特	买入	深海科技政策赋能，定增落地运力扩张
2025-03-25	600309	万华化学	增持	公司点评报告：减值与费用增长拖累业绩，未来有望恢复成长
2025-03-25	600126	杭钢股份	增持	首次覆盖报告：钢铁智造加速，AIDC布局领先
2025-03-25	002997	瑞鹄模具	买入	系列点评八：2024业绩符合预期2025机器人布局加速
2025-03-25	603113	金能科技	买入	公司2024年报点评报告：烯烃及炭黑盈利下滑拖累业绩，关注周期底部修复
2025-03-25	002648	卫星化学	买入	2024年全年业绩大增，α-烯烃项目加速推进
2025-03-25	002594	比亚迪	买入	系列点评二十四：2024业绩表现亮眼 智驾、出海、高端多重成长
2025-03-25	002714	牧原股份	买入	2024年年报点评：24年业绩强劲兑现，未来业绩可期
2025-03-25	601666	平煤股份	增持	内生外延成长可期，市值管理多措并举彰显发展信心
2025-03-25	600388	龙净环保	买入	2024年报点评：矿山风光加速贡献，绿色矿山业务边界扩张
2025-03-25	002889	东方嘉盛		员工持股计划落地，解锁业绩增长新动力
2025-03-25	600989	宝丰能源	增持	年报点评：产能扩张推动增长，内蒙项目逐步投产保障未来业绩
2025-03-25	601369	陕鼓动力	买入	24年业绩稳中有增，看好25年增长
2025-03-25	601328	交通银行	买入	营收利润正增，资产质量改善
2025-03-25	688111	金山办公	买入	公司点评：WPS 365增速亮眼，AI商业化潜力得到验证
2025-03-25	603087	甘李药业	买入	研发与国际化双轨并进，业务增长可期
2025-03-25	600223	福瑞达	买入	化妆品保持稳健，地产业务调整拖累业绩
2025-03-25	300146	汤臣倍健	买入	2024年年报点评：短期承压，蓄势破局
2025-03-25	000688	国城矿业	买入	钛白粉拖累整体业绩，关注钼矿交割和锂矿放量
2025-03-25	000915	华特达因	买入	2024年年报点评：深耕儿童用药，新产品研发稳步推进
2025-03-25	300896	爱美客	买入	溶液产品销量保持高增，内生外延助力跨越周期
2025-03-25	600508	上海能源	买入	公司2024年报点评报告：煤价下跌致全年业绩承压，关注破净修复与提分红
2025-03-25	300999	金龙鱼	买入	公司事件点评报告：经营边际改善，渠道增量空间充足
2025-03-25	600486	扬农化工	增持	2024年年报点评：农化行业去库渐进尾声，辽宁优创项目稳步推进
2025-03-24	001979	招商蛇口	增持	销售稳居行业前列，投资聚焦财务稳健
2025-03-24	301358	湖南裕能	增持	业绩符合预期，下游景气向好
2025-03-24	600028	中国石化	买入	炼化板块拖累公司业绩，市值管理+高分红强化股东回报
2025-03-24	688111	金山办公	买入	WPS 365高速增长，AI赋能打开成长空间
2025-03-24	000553	安道麦A	买入	市场低迷，业绩短期承压
2025-03-24	600882	妙可蓝多	买入	2024年报点评：业绩符合预期，25Q1有望迎来开门红
2025-03-24	601898	中煤能源	增持	降本增量对冲煤价下行，业绩稳健
2025-03-24	601899	紫金矿业	买入	2024年年报深度点评：笃守宏猷，再攀万重峰
2025-03-24	603866	桃李面包	增持	2024年报点评：收入端承压延续，期待后续改善
2025-03-24	301000	肇民科技	增持	国产精密注塑领军企业，顺应轻量化趋势加速成长
2025-03-24	688048	长光华芯	买入	高端激光芯片放量可期
2025-03-24	600862	中航高科	买入	业绩稳增彰显深内功，需求升维焕新增长极
2025-03-24	002126	银轮股份	增持	热管理先行者，数字能源、机器人新领域加速拓展
2025-03-24	600388	龙净环保	买入	2024年年报点评：业绩符合预期，新能源业务加速进击
2025-03-24	003006	百亚股份	增持	2024全年收入表现依旧强劲，舆情事件影响短期盈利水平
2025-03-24	300896	爱美客	买入	公司信息更新报告：2024年利润稳健，管线丰富叠加海外收购助力增长
2025-03-24	603919	金徽酒	买入	金徽酒2024年报点评：产品结构持续升级
2025-03-24	832419	路斯股份	买入	深度报告：宠物经济迎热潮，公司多元布局促发展
2025-03-24	603162	海通发展	增持	2024年报点评
2025-03-24	000651	格力电器	买入	轻舟已过万重山，空调轻装上阵
2025-03-24	300580	贝斯特	买入	公司深度报告：涡轮增压+新能源并举，工业母机+人形机器人开启增长新引擎
2025-03-24	688696	极米科技	买入	极米科技新品点评：新品发布改善持续
2025-03-24	600583	海油工程	买入	24年利润加速增长，在手订单创新高
2025-03-24	603899	晨光股份	买入	新五年战略领转型，世界级晨光赴征程
2025-03-24	600702	舍得酒业	增持	2024年报点评：短期持续承压，期待基地市场整固显效
2025-03-24	600511	国药股份	买入	2024年报点评：收入增长稳健，利润受子公司影响有所波动
2025-03-24	301099	雅创电子	买入	拟参股类比半导体，车规模拟再布局
2025-03-24	300750	宁德时代	增持	24年业绩符合预期，创新产品巩固强护城河
2025-03-24	601799	星宇股份	买入	2024年报点评：净利率保持稳健，ASP持续提升
2025-03-24	603993	洛阳钼业	买入	2024年报点评：铜钴矿山表现优异，产量增长志存高远
2025-03-24	002956	西麦食品	买入	公司深度报告：燕麦龙头势能向上，内生外延再探空间
2025-03-24	688258	卓易信息	买入	公司信息更新报告：强强联合Dcloud，打造AI编程时代基础软件
2025-03-24	688433	华曙高科	增持	2024年报点评：轻舟已过万重山
2025-03-24	601918	新集能源	买入	公司2024年报点评报告：煤电一体化彰显业绩韧性，关注电力和煤炭成长性
2025-03-24	300294	博雅生物	买入	采浆量稳步增长，在研产品线持续丰富
2025-03-24	688195	腾景科技	买入	2024年年报点评：AI持续高景气，公司光通信业务保持高增长
2025-03-24	601919	中远海控	中性	红海危机助力公司业绩高增，积极回报股东增强价值属性
2025-03-24	002714	牧原股份	增持	2024年报点评：养殖成本稳步下降，现金分红比例明显提升
2025-03-24	002271	东方雨虹	增持	防水行业领军者，新一轮蝶变正在酝酿
2025-03-24	002661	克明食品	买入	公司事件点评报告：利润扭亏为盈，持续发力品牌培育
2025-03-24	603909	建发合诚	买入	公司信息更新报告：营收利润同比大幅增长，施工业务占比提升稀释毛利率
2025-03-24	603063	禾望电气	买入	2024年年报点评：新能源业务稳步向好，IDC电源打开空间
2025-03-24	688093	世华科技	增持	24年营收同比增长55%，光电材料进入高速成长期
2025-03-24	688018	乐鑫科技	买入	业绩高增、研发创新与生态驱动公司成长
2025-03-24	600176	中国巨石	买入	全年销量创新高，25年盈利有望继续修复
2025-03-24	601088	中国神华	买入	公司2024年报点评报告：高长协和一体化致业绩稳健，高分红行业标杆
2025-03-24	600223	福瑞达	增持	2024年剔除地产影响归母净利润增长6%，毛利率持续优化
2025-03-24	601668	中国建筑	买入	基建龙头稳健发展，政策与海外市场助推成长
2025-03-23	600660	福耀玻璃	增持	单季度收入创新高，全年净利率同比提升2.14pct
2025-03-23	603809	豪能股份	买入	系列点评二：2024圆满收官 差速器快速放量
2025-03-23	002539	云图控股	增持	磷复肥业务稳健发展，一体化布局不断完善
2025-03-23	603061	金海通	买入	企稳复苏，高配置系列产品占比提升
2025-03-23	603919	金徽酒	买入	公司点评：业绩符合预期，稳健务实推进战略落地
2025-03-23	000932	华菱钢铁	买入	2024年年报点评：高端产能不断释放，品种结构加速优化
2025-03-23	603881	数据港	增持	上架率提升驱动盈利向好，廊坊项目已中标订单
2025-03-23	601963	重庆银行	买入	2024年报点评：量升质优，利润改善
2025-03-23	600176	中国巨石	增持	Q4盈利改善显著，风电热塑结构景气
2025-03-23	601088	中国神华	买入	2024年年报点评：业绩、分红稳健，龙头股息价值凸显
2025-03-23	601899	紫金矿业	增持	年报点评：经营业绩显著提升，全力争取规模实力再上新台阶
2025-03-23	603588	高能环境	买入	2024年报点评：工程拖累业绩，重视再生资源的资源价值
2025-03-23	600020	中原高速	买入	分红、收购、剥离的潜力
2025-03-23	688570	天玛智控	买入	公司事件点评报告：智能化引领产业升级，多维布局驱动长期增长
2025-03-23	000997	新大陆	买入	事件点评：拥抱AI赋能商户，有望受益金融支持消费政策
2025-03-23	603909	建发合诚	买入	业绩持续兑现，化债带来业务新机遇
2025-03-23	603697	有友食品	增持	公司信息更新报告：业绩表现好于预期，新业务打造成长驱动力
2025-03-23	300871	回盛生物	买入	规模效应、出海扩张与宠物医疗生态的三重驱动
2025-03-23	838402	硅烷科技	增持	2024年报点评：供过于求致价格下行，短期盈利承压
2025-03-23	600582	天地科技	增持	营收、利润继续保持增长，资产质量持续提高
2025-03-23	300999	金龙鱼	买入	厨房食品销量稳增，Q4公司业绩改善显著
2025-03-23	300888	稳健医疗	买入	医疗基因护航消费品业务，安全健康属性突出抢占心智
2025-03-23	300896	爱美客	买入	2024年年报点评：营收净利增长稳健，收购REGEN Biotech夯实竞争力
2025-03-23	600941	中国移动	增持	2024年营收突破万亿元，拟进一步提升派息率
2025-03-23	600563	法拉电子	买入	2024年年报点评：24年收入端持续增长，盈利端受结构影响
2025-03-23	002240	盛新锂能	增持	2024年年报点评：自有矿产量提升明显，减值拖累业绩
2025-03-23	600702	舍得酒业	买入	24年报表释压，持续调架构稳基本盘
2025-03-23	601919	中远海控	增持	全年业绩大幅增长 船队结构持续优化
2025-03-23	300697	电工合金	买入	公司事件点评报告：背靠施耐德拓展数据中心业务，厦门国资入主助力公司新成长
2025-03-23	001335	信凯科技		新股覆盖研究：信凯科技
2025-03-23	001914	招商积余	增持	招商积余2024年报点评：收入利润保持双增，管理规模质效并进
2025-03-23	601799	星宇股份	买入	2024年年报点评：2024Q4业绩符合预期，车灯龙头持续成长
2025-03-23	600583	海油工程	买入	深海科技建设者，订单充沛未来可期
2025-03-23	688258	卓易信息	买入	公司事件点评：合作“程序员大本营”，打造AI编程软件龙头
2025-03-23	003006	百亚股份	买入	化行业挑战为成长动力
2025-03-23	603025	大豪科技	买入	公司信息更新报告：业绩高增长，AI+量子通讯业务值得期待
2025-03-22	601918	新集能源	买入	2024年年报点评：24年利润大幅增长，在建电厂稳步推进
2025-03-22	600660	福耀玻璃	买入	2024年年报点评：2024Q4业绩符合预期，汽玻龙头持续成长
2025-03-22	603678	火炬电子	买入	2024年年报点评：员工持股计划明确增长预期；需求回暖业绩拐点将现
2025-03-22	601898	中煤能源	买入	2024年年报点评：业绩微降，稳定性凸显
2025-03-22	002014	永新股份	买入	Q4业绩靓丽，延续稳成长、高分红
2025-03-22	603160	汇顶科技	买入	2024年年报点评：新品规模商用，盈利能力大幅提升
2025-03-22	603919	金徽酒	买入	2024年年报点评：区域扩张稳步推进，高档产品持续高增
2025-03-21	601666	平煤股份	买入	公司2024年报点评报告：煤种优化对冲煤价下滑，高成长高分红凸显价值
2025-03-21	688111	金山办公	增持	单四季度利润端表现亮眼，WPS 365业务收入实现高增
2025-03-21	001313	粤海饲料	增持	特种水产饲料龙头，技术驱动全球化布局
2025-03-21	688570	天玛智控	买入	主业领跑&第二增长点突破，未来发展前景广阔
2025-03-21	002541	鸿路钢构	买入	抓经济结构转型机遇，机器人降本变革行业
2025-03-21	002080	中材科技	买入	周期底部至暗或已过，期待25年业绩估值双升
2025-03-21	603697	有友食品	买入	2024年年报点评：新兴渠道势能强劲，2024年顺利收官
2025-03-21	688373	盟科药业	买入	康替唑胺稳健增长，针剂MRX-4上市进程快速推进
2025-03-21	603102	百合股份	买入	百合生幽谷，久有凌云志
2025-03-21	600690	海尔智家	买入	AI科技加码，全球布局深化
2025-03-21	603986	兆易创新	买入	利基/定制化DRAM大展宏图，国产存储龙头再腾飞
2025-03-21	300896	爱美客	买入	2024年年报业绩点评：业绩阶段性承压，跨境并购开启国际布局
2025-03-21	600810	神马股份	买入	公司事件点评报告：尼龙系列产品产销量实现同比增长，重点项目持续有序推进
2025-03-21	600582	天地科技	买入	净现金&高分红夯实安全边际，强壁垒&低估值牵引价值重估
2025-03-21	688173	希荻微	买入	诚芯微收购稳步推进
2025-03-21	001979	招商蛇口	买入	招商蛇口2024年报点评：压力释放，逆势领航
2025-03-21	603160	汇顶科技	买入	经营情况持续改善，盈利能力大幅提升
2025-03-21	301078	孩子王	增持	点评报告：联合火山引擎发布BYKIDs，AI应用加速落地引领行业变革
2025-03-21	301665	泰禾股份		新股覆盖研究：泰禾股份
2025-03-21	600196	复星医药	买入	组织结构优化持续进行，创新国际化成果斐然
2025-03-21	920116	星图测控	增持	星图测控深度报告：航天领域小巨人，成长空间广阔
2025-03-21	600282	南钢股份	买入	2024年年报点评：高端产品助力高质量增长，业绩稳步提升
2025-03-21	000975	山金国际	买入	2024年年报点评：黄金价格趋势上行公司业绩再创新高
2025-03-21	600941	中国移动	买入	AI与云服务驱动增长，大力投资算力
2025-03-21	603893	瑞芯微	买入	发布股权激励彰显长期发展信心，“雁形方阵”夯实芯片布局优势
2025-03-21	000785	居然智家	买入	亮相GTC大会，引领智能家装长足发展
2025-03-21	002714	牧原股份	买入	公司信息更新报告：成本优势显著出栏稳步增长，行业龙头业绩持续兑现
2025-03-21	603210	泰鸿万立		新股覆盖研究：泰鸿万立
2025-03-21	603818	曲美家居		曲美家居：三大逻辑有望改善，品牌焕新可期
2025-03-21	603375	盛景微	买入	拐点将至
2025-03-21	002267	陕天然气	买入	高分红省级管网公司，管输+城燃塑造盈利稳定性
2025-03-21	600176	中国巨石	买入	玻纤龙头逆势继续提升市占率
2025-03-21	002014	永新股份	买入	Q4营收稳健利润高增，高分红延续
2025-03-21	601799	星宇股份	买入	系列点评三：2024圆满收官 2025照亮前程
2025-03-21	832110	雷特科技	增持	智能照明“小巨人”，智能家居拓展新增长极
2025-03-21	600660	福耀玻璃	买入	2024年年报点评：高附加值产品占比提升，ASP持续增长
2025-03-21	000028	国药一致	买入	商誉减值致短期承压，2025年经营有望改善
2025-03-20	600031	三一重工	买入	拟回购10-20亿元公司股份，彰显上行周期成长信心
2025-03-20	601318	中国平安	增持	深化战略布局，利润同比大幅提升
2025-03-20	600750	江中药业	买入	公司信息更新报告：2024年营收利润稳健提升，品牌优势赋能未来成长
2025-03-20	688111	金山办公	买入	引领AI原生办公，付费转化持续提速
2025-03-20	002080	中材科技	买入	业绩高于预告中值，各板块共振向上
2025-03-20	601886	江河集团	买入	高比例现金分红，海外业务订单增长强劲
2025-03-20	001301	尚太科技	买入	负极销量同比增长54%，盈利能力较强
2025-03-20	002705	新宝股份	买入	供应链国际化、品类扩张双轮驱动公司新成长
2025-03-20	000975	山金国际	买入	2024年年报深度点评：量价共振，业绩再创新高
2025-03-20	000423	东阿阿胶		业绩强势增长，激励激发增长潜力
2025-03-20	920029	开发科技		领先的智能计量终端及智慧能源管理系统解决方案提供商
2025-03-20	600176	中国巨石	买入	2024年年报点评：盈利持续回升，降本调结构成效显著
2025-03-20	601298	青岛港	买入	2024年业绩快报点评：24Q4归母净利润+15%，出口重箱增量支撑业绩
2025-03-20	605499	东鹏饮料	增持	点评报告：业绩高增长，多元化布局见成效
2025-03-20	300896	爱美客	增持	整体业绩增长稳健，外延并购强化产品布局和国际业务
2025-03-20	601799	星宇股份	增持	单四季度净利润同比增长34%，车灯产品量价双升
2025-03-20	601600	中国铝业	买入	深度报告：潜龙在渊
2025-03-20	002033	丽江股份	增持	积极分红回馈股东，期待新项目落地贡献增量
2025-03-20	605589	圣泉集团	买入	高频高速树脂乘AI之风，“生物质+新能源”开辟成长新曲线
2025-03-20	301155	海力风电	买入	扩产夯实海风基础，深海科技带来广阔空间
2025-03-20	301602	超研股份	增持	深度报告：国内超声诊断和检测行业的先行者
2025-03-20	301078	孩子王		孩子王事件点评：与字节、涂鸦智能合作落地，AI布局持续加码
2025-03-20	300783	三只松鼠	增持	全品类全渠道经营，打造高端性价比
2025-03-20	002920	德赛西威	增持	2024年报点评，智驾业绩高增，拓展海外市场新格局
2025-03-20	688519	南亚新材	增持	乘国产算力之风，成长属性逐步凸显
2025-03-20	000708	中信特钢	买入	2024年年报点评：深化品种结构调整，加大高端产品研发
2025-03-20	600583	海油工程	买入	公司简评报告：经营业绩获历史性突破，多领域拓展夯实发展后劲
2025-03-20	600050	中国联通	买入	2024年年报点评：利润实现双位数增长，算力资本开支提速
2025-03-20	002714	牧原股份	买入	24年生猪量价齐升，屠宰业务实现单月盈利
2025-03-20	600104	上汽集团	买入	公司首次覆盖报告：国企改革促发展，智选合作启新章
2025-03-20	603259	药明康德	买入	公司信息更新报告：在手订单稳健增长，赛道龙头复苏趋势已现
2025-03-20	002595	豪迈科技	买入	24年报点评：业绩超预期，多点开花持续向好
2025-03-20	688722	同益中	增持	超高分子量聚乙烯+芳纶双轮驱动，军民需求市场前景广阔
2025-03-20	603697	有友食品	买入	公司事件点评报告：2024年圆满收官，渠道红利持续释放
2025-03-20	603043	广州酒家	买入	公司事件点评报告：发布激励计划，彰显发展信心
2025-03-20	600325	华发股份	增持	华发股份2024年报点评：短期业绩承压，融资渠道畅通
2025-03-20	002056	横店东磁	买入	Q4业绩超预期，印尼产能有望持续兑现超额利润
2025-03-20	300750	宁德时代	买入	盈利能力稳定，动储电池出货持续领先
2025-03-19	002920	德赛西威	增持	核心业务驱动业绩增长，海外市场拓展成效明显
2025-03-19	000785	居然智家	买入	多维度构建智能家居生态
2025-03-19	000423	东阿阿胶		阿胶及系列产品保持高速增长，盈利能力稳步提升
2025-03-19	600873	梅花生物	买入	黄原胶诉讼和解，海外市场拓展加速
2025-03-19	000001	平安银行	增持	年报点评报告：非息亮眼，质量稳健
2025-03-19	600211	西藏药业		业绩符合预期，现金分红提升股东回报
2025-03-19	603707	健友股份	买入	首次覆盖报告：立足中美放眼全球，高端制剂出海收获在即
2025-03-19	600649	城投控股	买入	公司首次覆盖报告：深耕上海筑根基，城市更新启未来
2025-03-19	002865	钧达股份	买入	2024年报点评：24年N型出货行业领先，25Q2抢装涨价进行中
2025-03-19	001337	四川黄金	增持	资源及成本优势持续优化的西部矿产金龙头
2025-03-19	688653	康希通信	买入	WIFI 7 PA加速起量，智能控制模块下游整合
2025-03-19	600660	福耀玻璃	增持	汽玻量价齐升，产业链话语权强
2025-03-19	002233	塔牌集团	买入	Q4扣非利润环比显著修复，非水泥业务全年增速亮眼，高分红凸显投资价值
2025-03-19	600325	华发股份	买入	营收业绩短期承压，但待结算资源充沛；销售规模稳居千亿阵营
2025-03-19	001914	招商积余	买入	2024年报点评：归母净利润双位数增长，管理规模质效并进
2025-03-19	002594	比亚迪	买入	发布超级e平台，兆瓦闪充开启油电同速
2025-03-19	600862	中航高科	买入	材料主业保持增长，科技创新成效显著
2025-03-19	688582	芯动联科	增持	新品发布驱动MEMS加速度计收入快速增长、盈利能力显著提升
2025-03-19	688628	优利德	买入	收入结构持续优化，测试仪器、专业仪表贡献高增长
2025-03-19	300918	南山智尚	买入	24年财报点评：传统主业稳健，期待25年超高&锦纶加速成长
2025-03-19	002913	奥士康	买入	公司首次覆盖报告：业绩预期出现反转，多领域重拳出击步入收获阶段
2025-03-19	000999	华润三九	买入	2024年年报点评：业绩稳健增长，并购整合持续推进
2025-03-19	300294	博雅生物	买入	血制品业务整体稳健，经营质效稳步提升
2025-03-19	002595	豪迈科技	买入	2024年年报点评：业绩实现快速增长，三大业务持续向好
2025-03-19	603199	九华旅游	增持	客运渗透率提升提振淡季经营，交通改善助力成长
2025-03-19	000975	山金国际	买入	2024年业绩符合预期，量价齐增趋势延续
2025-03-19	600050	中国联通	买入	算网数智驱动成长，加大算力投资
2025-03-19	871694	中裕科技	增持	2024年报点评：页岩油气需求减少致业绩承压，关注沙特本土化生产与新品拓展
2025-03-19	600309	万华化学	买入	收入增长，MDI价格有所上涨
2025-03-19	603259	药明康德	买入	新签订单再提速、额外分红及A股回购推动股价上涨
2025-03-19	688208	道通科技	增持	全面智能化转型，AI赋能多场景落地实践
2025-03-19	001306	夏厦精密	增持	小模数齿轮龙头，人形机器人领域布局打开成长空间
2025-03-19	920029	开发科技		欧洲市场先发布局筑品牌壁垒，受益能源数字化转型存量与新增双重红利
2025-03-19	600398	海澜之家	买入	再开三店，加大人员招聘，关注拓店进展
2025-03-19	001979	招商蛇口	买入	2024年报点评：开发业务聚焦核心，资产运营强化运营
2025-03-19	601088	中国神华	买入	黄骅港扩建点评：中国最大煤炭运输港再扩建，中国神华煤炭行业龙头效应持续增强
2025-03-18	688365	光云科技	买入	光云科技：AI赋能电商SaaS，业绩有望迎来拐点
2025-03-18	832982	锦波生物	增持	北交所信息更新：领航A型重组IV型人源化胶原蛋白创新应用，2024年归母净利润增长145%
2025-03-18	920029	开发科技		新股覆盖研究：开发科技
2025-03-18	600325	华发股份	买入	2024年报点评：结转及减值拖累业绩，积极回购提振信心
2025-03-18	002916	深南电路	买入	ABF载板持续突破，PCB海内外客户加速放量
2025-03-18	000423	东阿阿胶	增持	2024年净利YOY+35%，延续快速增长趋势
2025-03-18	002920	德赛西威	买入	2024年年报点评：双智驱动业绩高增，海内外订单齐突破
2025-03-18	603308	应流股份	买入	高端铸造领域龙头，“两机”构筑新增长极
2025-03-18	001979	招商蛇口	买入	各方面表现稳健，业绩筑底后有望修复
2025-03-18	688582	芯动联科	增持	公司业绩稳定增长，盈利能力进一步增强
2025-03-18	600309	万华化学	买入	2024年业绩快报点评：产品销量增长，然费用增加、计提减值等影响全年业绩
2025-03-18	300258	精锻科技	买入	系列点评三：与天津爱码信成立合资公司 加速布局人形机器人
2025-03-18	300750	宁德时代	增持	2024年年报点评：盈利能力表现强劲，全球化布局加速推进
2025-03-18	000001	平安银行	增持	点评报告：结构调整持续，资产质量指标变动不大
2025-03-18	000582	北部湾港	增持	公司深度报告：西南核心港口，成长性静待释放
2025-03-18	600642	申能股份	买入	火电红利标杆，优质地区核心资产
2025-03-18	001914	招商积余	买入	2024年报点评：利润率现金流双改善，业务提质增效稳健发展
2025-03-18	002865	钧达股份	买入	产品及销售区域结构全面优化，盈利改善已明确进入右侧区间
2025-03-18	000708	中信特钢	买入	公司首次覆盖：问鼎特钢之巅，品类丰富响应需求升级
2025-03-18	603986	兆易创新	增持	兆易创新首次覆盖报告：AI+国产替代双驱，NOR + MCU龙头再启航
2025-03-18	600583	海油工程	买入	24年盈利能力增强，有望受益深海科技
2025-03-18	300708	聚灿光电	买入	LED芯片行业关键企业，精细化管理夯实发展基础，Mini/Micro LED产能持续扩张，红黄光业务打造第二增长曲线
2025-03-18	000026	飞亚达	持有	静待钟表消费回暖，提分红彰显投资价值
2025-03-18	600422	昆药集团	买入	2024年年报业绩点评：积极拥抱集采，华润赋能展望提质增速
2025-03-18	603063	禾望电气	买入	2024年年报点评：24Q4超预期，基本面触底反弹
2025-03-18	300788	中信出版	买入	公司2024年报点评：数智化业务双线突破，IP内容构建文化消费新生态
2025-03-18	002594	比亚迪	买入	系列点评二十三：超级e平台及汉唐L发布 纯电旗舰再亮新剑
2025-03-18	001301	尚太科技	增持	年报点评：负极出货显著增长，成本客户优势显著
2025-03-18	000975	山金国际	增持	年报点评：黄金成本优势突出，未来成长性值得期待
2025-03-18	301069	凯盛新材	买入	四季度盈利磨底，PEKK放量可期
2025-03-18	603259	药明康德		业绩边际改善趋势明确，2025年有望实现双位数增长
2025-03-18	600873	梅花生物	买入	2024年年报点评：“出海”科研双驱动，业绩领航启新篇
2025-03-18	300918	南山智尚	买入	传统毛纺业务盈利能力提升，锦纶产品开始投产
2025-03-18	300502	新易盛	买入	光模块头部厂商，绑定海外大客户助力业绩腾飞
2025-03-18	836826	盖世食品	增持	北交所信息更新：鱼籽与海珍味增幅较大，2024年归母净利润同比增长17%
2025-03-18	836395	朗鸿科技	增持	北交所信息更新：消费电子持续向好，2024年扣非净利润同比+29%
2025-03-18	688630	芯碁微装	买入	直写光刻龙头，半导体接力PCB持续成长
2025-03-17	002920	德赛西威	买入	系列点评三：2024业绩高增 全球生态圈加速扩容
2025-03-17	603369	今世缘	买入	看好今世缘的3点理由
2025-03-17	600325	华发股份	增持	销售稳居千亿阵营，投资审慎债务合理
2025-03-17	000893	亚钾国际	增持	汇能集团拟受让中农集团5%股权，有望助力公司快速发展
2025-03-17	300966	共同药业	增持	股票回购彰显长期发展信心，产能投放有望驱动收入快速增长
2025-03-17	688114	华大智造	买入	自主可控为基石，AI赋能成长空间打开
2025-03-17	001914	招商积余	增持	业绩稳增，质效并进
2025-03-17	002916	深南电路	买入	PCB稳步增长，封装基板聚焦市场开发
2025-03-17	000739	普洛药业	买入	原料药制剂一体化布局加速，CDMO有望迎来新通胀时代
2025-03-17	689009	九号公司	买入	电动两轮车供需改善，新兴业务有望持续放量
2025-03-17	000031	大悦城	买入	公司首次覆盖报告：“开发+经营”双轮驱动，潜心经营铸就品牌生态圈
2025-03-17	600989	宝丰能源	买入	内蒙项目进展顺利，原料价格下行助力盈利提升
2025-03-17	600422	昆药集团	买入	利润稳健增长，提质增效值得期待
2025-03-17	002436	兴森科技	增持	深耕PCB行业，受益于AI+国产替代双轮驱动
2025-03-17	300750	宁德时代	买入	2024年报点评：全球市占率稳步提升，业绩保持稳健增长
2025-03-17	603063	禾望电气	买入	2024年度报告点评：Q4盈利逆势提升，25年大功率产品有望突破
2025-03-17	300562	乐心医疗	买入	公司医疗垂直领域大模型赋能慢病管理设备，“AI+可穿戴+医疗”有望迎来爆发
2025-03-17	835438	戈碧迦	买入	公司首次覆盖：光学+特种玻璃双轮驱动，熔炼与成型工艺精湛
2025-03-17	600095	湘财股份	增持	拟合并大智慧，看好财富管理及金融科技竞争力提升
2025-03-17	603788	宁波高发	增持	受益汽车电动智能化趋势，公司强成本控制、高效率将持续领先
2025-03-17	301345	涛涛车业	买入	加速全球产能布局，长期将实现北美制造落地
2025-03-17	688235	百济神州		百济神州业绩快报点评：业绩高双位数增长，2025预计实现GAAP盈利
2025-03-17	832735	德源药业	增持	第十批集采中标多个品种，2024年归母净利润同比+28%北交所信息更新
2025-03-17	837663	明阳科技	增持	北交所信息更新：积极拓展“总成件”高价值新品类，2024年营收预告同比+18%
2025-03-17	600862	中航高科	买入	2024年报点评：新装备新布局双受益，复材龙头营收利润稳健增长
2025-03-17	601607	上海医药	增持	工业潜力逐步兑现，多点赋能收入增长
2025-03-17	835368	连城数控	增持	北交所信息更新：全国光伏发电装机容量及发电量持续增长，预计2024归母净利润3.46亿元
